station,valid,tmpf
ORD,2018-01-23 18:51,30.00
ORD,2018-01-23 19:51,30.00
ORD,2018-01-23 20:51,28.90
ORD,2018-01-23 21:51,28.90
ORD,2018-01-23 22:37,28.90
ORD,2018-01-23 22:49,28.40
ORD,2018-01-23 22:51,28.00
ORD,2018-01-23 23:51,28.00
ORD,2018-01-24 00:51,28.00
ORD,2018-01-24 01:20,28.00
ORD,2018-01-24 01:23,27.00
ORD,2018-01-24 01:32,28.00
ORD,2018-01-24 01:40,28.00
ORD,2018-01-24 01:51,28.00
ORD,2018-01-24 02:06,28.00
ORD,2018-01-24 02:14,28.00
ORD,2018-01-24 02:51,27.00
ORD,2018-01-24 03:51,28.00
ORD,2018-01-24 04:51,28.00
ORD,2018-01-24 05:28,28.00
ORD,2018-01-24 05:36,28.00
ORD,2018-01-24 05:51,28.00
ORD,2018-01-24 06:51,28.00
ORD,2018-01-24 07:51,28.00
ORD,2018-01-24 08:51,28.00
ORD,2018-01-24 09:33,28.00
ORD,2018-01-24 09:51,28.90
ORD,2018-01-24 10:51,28.90
ORD,2018-01-24 11:36,28.90
ORD,2018-01-24 11:51,28.90
ORD,2018-01-24 12:15,28.90
ORD,2018-01-24 12:51,28.90
ORD,2018-01-24 13:51,28.90
ORD,2018-01-24 14:51,28.90
ORD,2018-01-24 15:07,28.90
ORD,2018-01-24 15:14,28.90
ORD,2018-01-24 15:51,28.90
ORD,2018-01-24 16:51,28.90
ORD,2018-01-24 17:51,28.90
ORD,2018-01-24 18:51,28.00
ORD,2018-01-24 19:01,28.90
ORD,2018-01-24 19:51,28.00
ORD,2018-01-24 20:51,28.00
ORD,2018-01-24 21:51,28.90
ORD,2018-01-24 22:51,28.90
ORD,2018-01-24 23:51,27.00
ORD,2018-01-25 00:51,25.00
ORD,2018-01-25 01:51,25.00
ORD,2018-01-25 02:51,25.00
ORD,2018-01-25 03:51,26.10
ORD,2018-01-25 04:51,26.10
ORD,2018-01-25 05:51,26.10
ORD,2018-01-25 06:51,27.00
ORD,2018-01-25 07:51,27.00
ORD,2018-01-25 08:51,30.00
ORD,2018-01-25 09:51,32.00
ORD,2018-01-25 10:51,35.00
ORD,2018-01-25 11:51,38.00
ORD,2018-01-25 12:51,41.00
ORD,2018-01-25 13:51,42.00
ORD,2018-01-25 14:51,43.00
ORD,2018-01-25 15:51,43.00
ORD,2018-01-25 16:51,40.00
ORD,2018-01-25 17:51,37.00
ORD,2018-01-25 18:51,37.00
ORD,2018-01-25 19:51,36.00
ORD,2018-01-25 20:51,37.00
ORD,2018-01-25 21:51,34.00
ORD,2018-01-25 22:51,35.00
ORD,2018-01-25 23:51,35.00
ORD,2018-01-26 00:51,33.00
ORD,2018-01-26 01:51,33.00
ORD,2018-01-26 02:51,39.00
ORD,2018-01-26 03:51,39.00
ORD,2018-01-26 04:51,40.00
ORD,2018-01-26 05:51,40.00
ORD,2018-01-26 06:51,40.00
ORD,2018-01-26 07:51,39.00
ORD,2018-01-26 08:51,41.00
ORD,2018-01-26 09:51,44.00
ORD,2018-01-26 10:51,47.00
ORD,2018-01-26 11:51,50.00
ORD,2018-01-26 12:51,50.00
ORD,2018-01-26 13:51,49.00
ORD,2018-01-26 14:51,50.00
ORD,2018-01-26 15:51,50.00
ORD,2018-01-26 16:51,50.00
ORD,2018-01-26 17:51,50.00
ORD,2018-01-26 18:51,50.00
ORD,2018-01-26 19:51,50.00
ORD,2018-01-26 20:51,50.00
ORD,2018-01-26 21:51,50.00
ORD,2018-01-26 22:51,49.00
ORD,2018-01-26 23:51,50.00
ORD,2018-01-27 00:51,50.00
ORD,2018-01-27 01:51,50.00
ORD,2018-01-27 02:51,49.00
ORD,2018-01-27 03:51,49.00
ORD,2018-01-27 04:51,49.00
ORD,2018-01-27 05:51,46.00
ORD,2018-01-27 06:51,42.00
ORD,2018-01-27 07:51,40.00
ORD,2018-01-27 08:51,41.00
ORD,2018-01-27 09:51,42.00
ORD,2018-01-27 10:51,45.00
ORD,2018-01-27 11:51,46.00
ORD,2018-01-27 12:51,47.00
ORD,2018-01-27 13:51,49.00
ORD,2018-01-27 14:51,48.00
ORD,2018-01-27 15:51,47.00
ORD,2018-01-27 16:51,45.00
ORD,2018-01-27 17:51,42.00
ORD,2018-01-27 18:51,40.00
ORD,2018-01-27 19:51,38.00
ORD,2018-01-27 20:51,37.00
ORD,2018-01-27 21:51,38.00
ORD,2018-01-27 22:51,37.00
ORD,2018-01-27 23:51,38.00
ORD,2018-01-28 00:51,34.00
ORD,2018-01-28 01:51,30.90
ORD,2018-01-28 02:51,33.00
ORD,2018-01-28 03:51,32.00
ORD,2018-01-28 04:51,30.00
ORD,2018-01-28 05:51,30.90
ORD,2018-01-28 06:51,32.00
ORD,2018-01-28 07:51,30.90
ORD,2018-01-28 08:51,34.00
ORD,2018-01-28 09:51,37.00
ORD,2018-01-28 10:51,39.00
ORD,2018-01-28 11:51,39.00
ORD,2018-01-28 12:51,39.00
ORD,2018-01-28 13:28,36.00
ORD,2018-01-28 13:51,35.00
ORD,2018-01-28 14:51,34.00
ORD,2018-01-28 15:51,34.00
ORD,2018-01-28 16:51,33.00
ORD,2018-01-28 17:12,33.00
ORD,2018-01-28 17:51,33.00
ORD,2018-01-28 18:51,32.00
ORD,2018-01-28 19:51,32.00
ORD,2018-01-28 20:51,32.00
ORD,2018-01-28 21:51,32.00
ORD,2018-01-28 22:51,30.00
ORD,2018-01-28 23:08,30.00
ORD,2018-01-28 23:49,30.20
ORD,2018-01-28 23:51,30.00
ORD,2018-01-29 00:51,28.00
ORD,2018-01-29 01:51,27.00
ORD,2018-01-29 02:51,27.00
ORD,2018-01-29 03:51,27.00
ORD,2018-01-29 04:51,27.00
ORD,2018-01-29 05:51,26.10
ORD,2018-01-29 06:51,25.00
ORD,2018-01-29 07:51,24.10
ORD,2018-01-29 08:51,24.10
ORD,2018-01-29 09:51,24.10
ORD,2018-01-29 10:51,24.10
ORD,2018-01-29 11:51,25.00
ORD,2018-01-29 12:07,25.00
ORD,2018-01-29 12:51,26.10
ORD,2018-01-29 13:51,26.10
ORD,2018-01-29 14:51,25.00
ORD,2018-01-29 15:51,25.00
ORD,2018-01-29 16:51,24.10
ORD,2018-01-29 17:51,21.90
ORD,2018-01-29 18:51,21.00
ORD,2018-01-29 19:47,19.40
ORD,2018-01-29 19:51,19.90
ORD,2018-01-29 20:51,19.00
ORD,2018-01-29 21:51,18.00
ORD,2018-01-29 22:51,18.00
ORD,2018-01-29 23:51,17.10
ORD,2018-01-30 00:51,17.10
ORD,2018-01-30 01:51,17.10
ORD,2018-01-30 02:51,16.00
ORD,2018-01-30 03:51,16.00
ORD,2018-01-30 04:51,16.00
ORD,2018-01-30 05:51,16.00
ORD,2018-01-30 06:51,15.10
ORD,2018-01-30 07:51,16.00
ORD,2018-01-30 08:51,19.00
ORD,2018-01-30 09:51,23.00
ORD,2018-01-30 10:51,25.00
ORD,2018-01-30 11:51,27.00
ORD,2018-01-30 12:51,28.00
ORD,2018-01-30 13:51,30.00
ORD,2018-01-30 14:51,28.90
ORD,2018-01-30 15:51,30.00
ORD,2018-01-30 16:51,30.00
ORD,2018-01-30 17:51,30.00
ORD,2018-01-30 18:51,30.00
ORD,2018-01-30 19:51,30.00
ORD,2018-01-30 20:51,30.00
ORD,2018-01-30 21:51,30.00
ORD,2018-01-30 22:51,30.90
ORD,2018-01-30 23:51,30.90
ORD,2018-01-31 00:51,30.90
ORD,2018-01-31 02:51,32.00
ORD,2018-01-31 03:51,32.00
ORD,2018-01-31 04:51,33.00
ORD,2018-01-31 05:51,32.00
ORD,2018-01-31 06:51,32.00
ORD,2018-01-31 07:51,33.00
ORD,2018-01-31 08:51,35.00
ORD,2018-01-31 09:51,39.00
ORD,2018-01-31 10:51,42.00
ORD,2018-01-31 11:51,41.00
ORD,2018-01-31 12:51,41.00
ORD,2018-01-31 13:51,41.00
ORD,2018-01-31 14:51,42.00
ORD,2018-01-31 15:51,41.00
ORD,2018-01-31 16:51,40.00
ORD,2018-01-31 17:51,39.00
ORD,2018-01-31 18:51,39.00
ORD,2018-01-31 19:51,38.00
ORD,2018-01-31 20:51,37.00
ORD,2018-01-31 21:51,37.00
ORD,2018-01-31 22:51,36.00
ORD,2018-01-31 23:51,35.00
ORD,2018-02-01 00:51,34.00
ORD,2018-02-01 01:51,33.00
ORD,2018-02-01 02:51,33.00
ORD,2018-02-01 03:51,33.00
ORD,2018-02-01 04:51,32.00
ORD,2018-02-01 05:51,30.90
ORD,2018-02-01 06:51,30.00
ORD,2018-02-01 07:51,24.10
ORD,2018-02-01 08:51,21.00
ORD,2018-02-01 09:51,18.00
ORD,2018-02-01 10:51,18.00
ORD,2018-02-01 11:51,18.00
ORD,2018-02-01 12:51,18.00
ORD,2018-02-01 13:51,17.10
ORD,2018-02-01 14:51,17.10
ORD,2018-02-01 15:51,16.00
ORD,2018-02-01 16:51,14.00
ORD,2018-02-01 17:51,12.90
ORD,2018-02-01 18:51,12.90
ORD,2018-02-01 19:51,12.00
ORD,2018-02-01 20:51,10.90
ORD,2018-02-01 21:51,10.90
ORD,2018-02-01 22:51,9.00
ORD,2018-02-01 23:51,8.10
ORD,2018-02-02 00:51,7.00
ORD,2018-02-02 01:51,6.00
ORD,2018-02-02 02:51,5.00
ORD,2018-02-02 03:51,5.00
ORD,2018-02-02 04:51,5.00
ORD,2018-02-02 05:51,5.00
ORD,2018-02-02 06:51,5.00
ORD,2018-02-02 07:51,5.00
ORD,2018-02-02 08:51,7.00
ORD,2018-02-02 09:51,10.90
ORD,2018-02-02 10:51,12.90
ORD,2018-02-02 11:51,14.00
ORD,2018-02-02 12:51,16.00
ORD,2018-02-02 13:51,18.00
ORD,2018-02-02 14:51,19.00
ORD,2018-02-02 15:51,19.00
ORD,2018-02-02 16:51,19.00
ORD,2018-02-02 17:51,18.00
ORD,2018-02-02 18:51,19.00
ORD,2018-02-02 19:51,19.00
ORD,2018-02-02 20:51,19.90
ORD,2018-02-02 21:51,19.90
ORD,2018-02-02 22:51,21.00
ORD,2018-02-02 23:51,21.90
ORD,2018-02-03 00:51,21.90
ORD,2018-02-03 01:51,21.90
ORD,2018-02-03 02:51,21.90
ORD,2018-02-03 03:51,21.90
ORD,2018-02-03 04:51,21.90
ORD,2018-02-03 05:51,23.00
ORD,2018-02-03 06:51,24.10
ORD,2018-02-03 07:51,25.00
ORD,2018-02-03 08:51,26.10
ORD,2018-02-03 09:51,28.90
ORD,2018-02-03 10:51,30.90
ORD,2018-02-03 11:51,33.00
ORD,2018-02-03 12:51,34.00
ORD,2018-02-03 13:51,36.00
ORD,2018-02-03 14:51,39.00
ORD,2018-02-03 15:51,40.00
ORD,2018-02-03 16:51,40.00
ORD,2018-02-03 17:51,39.00
ORD,2018-02-03 18:51,38.00
ORD,2018-02-03 19:39,36.00
ORD,2018-02-03 19:51,34.00
ORD,2018-02-03 20:06,32.00
ORD,2018-02-03 20:23,32.00
ORD,2018-02-03 20:37,30.90
ORD,2018-02-03 20:51,30.90
ORD,2018-02-03 21:00,30.90
ORD,2018-02-03 21:10,30.90
ORD,2018-02-03 21:21,30.90
ORD,2018-02-03 21:26,30.90
ORD,2018-02-03 21:46,30.20
ORD,2018-02-03 21:51,30.90
ORD,2018-02-03 22:30,30.90
ORD,2018-02-03 22:51,30.90
ORD,2018-02-03 23:51,30.90
ORD,2018-02-04 00:51,30.90
ORD,2018-02-04 01:51,33.00
ORD,2018-02-04 02:51,34.00
ORD,2018-02-04 03:51,33.00
ORD,2018-02-04 04:10,32.00
ORD,2018-02-04 04:21,32.00
ORD,2018-02-04 04:27,32.00
ORD,2018-02-04 04:31,32.00
ORD,2018-02-04 04:37,32.00
ORD,2018-02-04 04:51,30.90
ORD,2018-02-04 05:21,28.90
ORD,2018-02-04 05:33,28.00
ORD,2018-02-04 05:39,28.00
ORD,2018-02-04 05:51,28.00
ORD,2018-02-04 05:59,28.00
ORD,2018-02-04 06:51,24.10
ORD,2018-02-04 07:51,21.90
ORD,2018-02-04 08:28,19.90
ORD,2018-02-04 08:51,19.90
ORD,2018-02-04 09:12,19.00
ORD,2018-02-04 09:51,18.00
ORD,2018-02-04 10:18,17.10
ORD,2018-02-04 10:27,18.00
ORD,2018-02-04 10:49,17.60
ORD,2018-02-04 10:50,17.10
ORD,2018-02-04 11:13,18.00
ORD,2018-02-04 11:29,17.10
ORD,2018-02-04 11:40,17.10
ORD,2018-02-04 11:51,17.10
ORD,2018-02-04 12:49,15.80
ORD,2018-02-04 12:51,15.10
ORD,2018-02-04 13:51,14.00
ORD,2018-02-04 14:20,14.00
ORD,2018-02-04 14:40,15.10
ORD,2018-02-04 14:51,15.10
ORD,2018-02-04 15:09,14.00
ORD,2018-02-04 15:22,14.00
ORD,2018-02-04 15:35,15.10
ORD,2018-02-04 15:51,15.10
ORD,2018-02-04 16:51,14.00
ORD,2018-02-04 17:51,12.00
ORD,2018-02-04 18:51,10.90
ORD,2018-02-04 19:51,10.00
ORD,2018-02-04 20:51,9.00
ORD,2018-02-04 21:51,7.00
ORD,2018-02-04 22:51,6.00
ORD,2018-02-04 23:51,5.00
ORD,2018-02-05 00:51,4.00
ORD,2018-02-05 01:51,1.90
ORD,2018-02-05 02:51,1.00
ORD,2018-02-05 03:51,0.00
ORD,2018-02-05 04:51,-2.00
ORD,2018-02-05 05:51,-2.00
ORD,2018-02-05 06:51,-2.00
ORD,2018-02-05 07:51,-0.90
ORD,2018-02-05 08:51,1.90
ORD,2018-02-05 09:51,5.00
ORD,2018-02-05 10:51,9.00
ORD,2018-02-05 11:51,10.90
ORD,2018-02-05 12:51,10.90
ORD,2018-02-05 13:51,10.90
ORD,2018-02-05 14:51,12.00
ORD,2018-02-05 15:05,10.90
ORD,2018-02-05 15:12,10.90
ORD,2018-02-05 15:15,10.90
ORD,2018-02-05 15:24,10.90
ORD,2018-02-05 15:51,10.90
ORD,2018-02-05 16:16,10.90
ORD,2018-02-05 16:26,10.90
ORD,2018-02-05 16:51,10.00
ORD,2018-02-05 17:18,10.00
ORD,2018-02-05 17:26,10.00
ORD,2018-02-05 17:41,10.00
ORD,2018-02-05 17:51,10.00
ORD,2018-02-05 17:59,10.00
ORD,2018-02-05 18:18,10.90
ORD,2018-02-05 18:51,10.90
ORD,2018-02-05 19:31,10.90
ORD,2018-02-05 19:51,10.90
ORD,2018-02-05 20:51,10.90
ORD,2018-02-05 21:31,10.90
ORD,2018-02-05 21:46,10.40
ORD,2018-02-05 21:51,10.90
ORD,2018-02-05 22:13,10.90
ORD,2018-02-05 22:28,10.90
ORD,2018-02-05 22:51,10.90
ORD,2018-02-05 23:51,12.00
ORD,2018-02-06 00:51,10.90
ORD,2018-02-06 01:51,10.00
ORD,2018-02-06 02:51,9.00
ORD,2018-02-06 03:51,8.10
ORD,2018-02-06 04:51,6.00
ORD,2018-02-06 05:51,3.00
ORD,2018-02-06 06:51,6.00
ORD,2018-02-06 07:51,6.00
ORD,2018-02-06 08:51,10.00
ORD,2018-02-06 09:51,12.90
ORD,2018-02-06 10:51,15.10
ORD,2018-02-06 11:51,18.00
ORD,2018-02-06 12:51,19.00
ORD,2018-02-06 13:51,19.00
ORD,2018-02-06 14:51,18.00
ORD,2018-02-06 15:51,19.00
ORD,2018-02-06 16:51,19.00
ORD,2018-02-06 17:51,19.00
ORD,2018-02-06 18:51,19.90
ORD,2018-02-06 19:51,19.00
ORD,2018-02-06 20:51,19.90
ORD,2018-02-06 21:39,19.00
ORD,2018-02-06 21:51,19.00
ORD,2018-02-06 22:13,19.00
ORD,2018-02-06 22:46,17.60
ORD,2018-02-06 22:51,17.10
ORD,2018-02-06 22:59,16.00
ORD,2018-02-06 23:51,16.00
ORD,2018-02-06 23:59,16.00
ORD,2018-02-07 00:03,16.00
ORD,2018-02-07 00:24,16.00
ORD,2018-02-07 00:37,16.00
ORD,2018-02-07 00:51,15.10
ORD,2018-02-07 01:25,15.10
ORD,2018-02-07 01:51,15.10
ORD,2018-02-07 02:16,14.00
ORD,2018-02-07 02:46,14.00
ORD,2018-02-07 02:51,14.00
ORD,2018-02-07 03:21,14.00
ORD,2018-02-07 03:51,14.00
ORD,2018-02-07 04:06,14.00
ORD,2018-02-07 04:24,14.00
ORD,2018-02-07 04:51,14.00
ORD,2018-02-07 05:51,14.00
ORD,2018-02-07 06:37,14.00
ORD,2018-02-07 06:46,14.00
ORD,2018-02-07 06:51,14.00
ORD,2018-02-07 07:51,15.10
ORD,2018-02-07 08:51,16.00
ORD,2018-02-07 09:51,16.00
ORD,2018-02-07 10:51,17.10
ORD,2018-02-07 11:51,17.10
ORD,2018-02-07 12:51,18.00
ORD,2018-02-07 13:51,19.00
ORD,2018-02-07 14:51,18.00
ORD,2018-02-07 15:02,17.10
ORD,2018-02-07 15:51,18.00
ORD,2018-02-07 16:51,16.00
ORD,2018-02-07 17:51,16.00
ORD,2018-02-07 18:51,15.10
ORD,2018-02-07 19:51,14.00
ORD,2018-02-07 20:51,14.00
ORD,2018-02-07 21:51,12.90
ORD,2018-02-07 22:28,10.90
ORD,2018-02-07 22:51,10.00
ORD,2018-02-07 23:51,9.00
ORD,2018-02-08 00:51,8.10
ORD,2018-02-08 01:51,8.10
ORD,2018-02-08 02:51,8.10
ORD,2018-02-08 03:51,9.00
ORD,2018-02-08 04:51,9.00
ORD,2018-02-08 05:51,9.00
ORD,2018-02-08 06:51,10.00
ORD,2018-02-08 07:51,10.90
ORD,2018-02-08 08:51,12.00
ORD,2018-02-08 09:51,12.90
ORD,2018-02-08 10:51,15.10
ORD,2018-02-08 11:51,17.10
ORD,2018-02-08 12:51,18.00
ORD,2018-02-08 13:51,19.00
ORD,2018-02-08 14:51,19.90
ORD,2018-02-08 15:51,19.90
ORD,2018-02-08 16:51,21.00
ORD,2018-02-08 17:51,19.90
ORD,2018-02-08 18:09,19.90
ORD,2018-02-08 18:12,19.90
ORD,2018-02-08 18:51,19.90
ORD,2018-02-08 19:00,19.00
ORD,2018-02-08 19:51,19.00
ORD,2018-02-08 20:37,19.00
ORD,2018-02-08 20:51,19.00
ORD,2018-02-08 21:05,19.90
ORD,2018-02-08 21:51,19.90
ORD,2018-02-08 22:12,19.90
ORD,2018-02-08 22:29,19.90
ORD,2018-02-08 22:51,19.90
ORD,2018-02-08 22:58,21.00
ORD,2018-02-08 23:51,21.00
ORD,2018-02-09 00:18,21.90
ORD,2018-02-09 00:37,21.90
ORD,2018-02-09 00:51,21.90
ORD,2018-02-09 01:04,21.90
ORD,2018-02-09 01:13,21.90
ORD,2018-02-09 01:41,21.90
ORD,2018-02-09 01:51,21.90
ORD,2018-02-09 02:02,21.90
ORD,2018-02-09 02:12,21.90
ORD,2018-02-09 02:18,21.90
ORD,2018-02-09 02:41,23.00
ORD,2018-02-09 02:51,23.00
ORD,2018-02-09 03:05,23.00
ORD,2018-02-09 03:22,23.00
ORD,2018-02-09 03:51,23.00
ORD,2018-02-09 04:51,24.10
ORD,2018-02-09 04:58,24.10
ORD,2018-02-09 05:10,24.10
ORD,2018-02-09 05:51,25.00
ORD,2018-02-09 06:08,25.00
ORD,2018-02-09 06:22,25.00
ORD,2018-02-09 06:34,25.00
ORD,2018-02-09 06:44,26.10
ORD,2018-02-09 06:51,26.10
ORD,2018-02-09 07:09,26.10
ORD,2018-02-09 07:20,26.10
ORD,2018-02-09 07:36,26.10
ORD,2018-02-09 07:51,26.10
ORD,2018-02-09 08:05,26.10
ORD,2018-02-09 08:32,27.00
ORD,2018-02-09 08:41,27.00
ORD,2018-02-09 08:51,27.00
ORD,2018-02-09 09:21,27.00
ORD,2018-02-09 09:34,28.00
ORD,2018-02-09 09:51,28.00
ORD,2018-02-09 10:00,28.00
ORD,2018-02-09 10:09,28.00
ORD,2018-02-09 10:24,28.00
ORD,2018-02-09 10:33,28.00
ORD,2018-02-09 10:43,28.00
ORD,2018-02-09 10:51,28.00
ORD,2018-02-09 11:32,27.00
ORD,2018-02-09 11:51,27.00
ORD,2018-02-09 12:18,27.00
ORD,2018-02-09 12:42,27.00
ORD,2018-02-09 12:51,27.00
ORD,2018-02-09 12:59,27.00
ORD,2018-02-09 13:07,27.00
ORD,2018-02-09 13:51,27.00
ORD,2018-02-09 14:51,26.10
ORD,2018-02-09 15:51,25.00
ORD,2018-02-09 16:24,24.10
ORD,2018-02-09 16:51,24.10
ORD,2018-02-09 17:51,23.00
ORD,2018-02-09 18:51,21.90
ORD,2018-02-09 19:51,21.90
ORD,2018-02-09 20:51,21.00
ORD,2018-02-09 21:51,19.90
ORD,2018-02-09 22:51,19.00
ORD,2018-02-09 23:51,18.00
ORD,2018-02-10 00:51,18.00
ORD,2018-02-10 01:51,18.00
ORD,2018-02-10 02:51,18.00
ORD,2018-02-10 03:51,17.10
ORD,2018-02-10 04:19,16.00
ORD,2018-02-10 04:51,16.00
ORD,2018-02-10 05:08,15.10
ORD,2018-02-10 05:24,15.10
ORD,2018-02-10 05:32,15.10
ORD,2018-02-10 05:42,15.10
ORD,2018-02-10 05:51,15.10
ORD,2018-02-10 05:59,15.10
ORD,2018-02-10 06:51,15.10
ORD,2018-02-10 07:51,15.10
ORD,2018-02-10 08:51,15.10
ORD,2018-02-10 08:57,15.10
ORD,2018-02-10 09:00,15.10
ORD,2018-02-10 09:20,15.10
ORD,2018-02-10 09:28,15.10
ORD,2018-02-10 09:51,15.10
ORD,2018-02-10 10:51,18.00
ORD,2018-02-10 11:51,19.90
ORD,2018-02-10 12:51,21.00
ORD,2018-02-10 13:51,21.00
ORD,2018-02-10 14:51,21.90
ORD,2018-02-10 15:17,21.00
ORD,2018-02-10 15:51,21.90
ORD,2018-02-10 16:51,21.00
ORD,2018-02-10 17:51,19.90
ORD,2018-02-10 18:51,19.00
ORD,2018-02-10 19:51,19.00
ORD,2018-02-10 20:51,19.00
ORD,2018-02-10 21:14,19.90
ORD,2018-02-10 21:51,19.90
ORD,2018-02-10 22:51,19.90
ORD,2018-02-10 23:19,19.90
ORD,2018-02-10 23:28,19.90
ORD,2018-02-10 23:41,19.90
ORD,2018-02-10 23:51,19.90
ORD,2018-02-11 00:51,19.00
ORD,2018-02-11 01:16,19.90
ORD,2018-02-11 01:36,19.00
ORD,2018-02-11 01:51,19.90
ORD,2018-02-11 01:57,19.00
ORD,2018-02-11 02:14,19.00
ORD,2018-02-11 02:23,19.00
ORD,2018-02-11 02:43,19.00
ORD,2018-02-11 02:51,19.00
ORD,2018-02-11 03:05,19.00
ORD,2018-02-11 03:21,18.00
ORD,2018-02-11 03:37,18.00
ORD,2018-02-11 03:51,18.00
ORD,2018-02-11 04:47,17.60
ORD,2018-02-11 04:51,18.00
ORD,2018-02-11 05:42,17.10
ORD,2018-02-11 05:51,17.10
ORD,2018-02-11 06:51,18.00
ORD,2018-02-11 07:18,18.00
ORD,2018-02-11 07:51,18.00
ORD,2018-02-11 08:36,19.00
ORD,2018-02-11 08:51,19.00
ORD,2018-02-11 09:51,19.90
ORD,2018-02-11 10:06,19.90
ORD,2018-02-11 10:51,21.00
ORD,2018-02-11 11:03,19.90
ORD,2018-02-11 11:37,21.00
ORD,2018-02-11 11:51,21.00
ORD,2018-02-11 12:09,21.00
ORD,2018-02-11 12:51,21.00
ORD,2018-02-11 13:51,21.00
ORD,2018-02-11 14:51,21.90
ORD,2018-02-11 15:51,21.90
ORD,2018-02-11 16:51,19.00
ORD,2018-02-11 17:51,19.00
ORD,2018-02-11 18:51,16.00
ORD,2018-02-11 19:51,15.10
ORD,2018-02-11 20:51,12.90
ORD,2018-02-11 21:51,12.00
ORD,2018-02-11 22:51,12.00
ORD,2018-02-11 23:51,12.00
ORD,2018-02-12 00:51,10.90
ORD,2018-02-12 01:51,9.00
ORD,2018-02-12 02:51,8.10
ORD,2018-02-12 03:51,6.00
ORD,2018-02-12 04:51,7.00
ORD,2018-02-12 05:51,5.00
ORD,2018-02-12 06:51,10.00
ORD,2018-02-12 07:51,12.00
ORD,2018-02-12 08:51,14.00
ORD,2018-02-12 09:51,17.10
ORD,2018-02-12 10:51,21.90
ORD,2018-02-12 11:51,21.90
ORD,2018-02-12 12:51,24.10
ORD,2018-02-12 13:51,25.00
ORD,2018-02-12 14:51,27.00
ORD,2018-02-12 15:51,24.10
ORD,2018-02-12 16:51,21.90
ORD,2018-02-12 17:51,21.00
ORD,2018-02-12 18:51,19.90
ORD,2018-02-12 19:51,14.00
ORD,2018-02-12 20:51,12.90
ORD,2018-02-12 21:51,15.10
ORD,2018-02-12 22:51,12.90
ORD,2018-02-12 23:51,12.90
ORD,2018-02-13 00:51,14.00
ORD,2018-02-13 01:51,12.00
ORD,2018-02-13 02:51,14.00
ORD,2018-02-13 03:51,10.90
ORD,2018-02-13 04:51,9.00
ORD,2018-02-13 05:51,12.00
ORD,2018-02-13 06:51,14.00
ORD,2018-02-13 07:51,19.00
ORD,2018-02-13 08:51,23.00
ORD,2018-02-13 09:51,25.00
ORD,2018-02-13 10:51,26.10
ORD,2018-02-13 11:51,27.00
ORD,2018-02-13 12:51,30.90
ORD,2018-02-13 13:51,35.00
ORD,2018-02-13 14:51,35.00
ORD,2018-02-13 15:51,33.00
ORD,2018-02-13 16:51,32.00
ORD,2018-02-13 17:51,28.90
ORD,2018-02-13 18:51,26.10
ORD,2018-02-13 19:51,25.00
ORD,2018-02-13 20:51,23.00
ORD,2018-02-13 21:51,26.10
ORD,2018-02-13 22:51,27.00
ORD,2018-02-13 23:51,28.90
ORD,2018-02-14 00:51,28.90
ORD,2018-02-14 01:51,28.00
ORD,2018-02-14 02:51,28.00
ORD,2018-02-14 03:51,28.00
ORD,2018-02-14 04:51,26.10
ORD,2018-02-14 05:51,27.00
ORD,2018-02-14 06:51,26.10
ORD,2018-02-14 07:51,28.90
ORD,2018-02-14 08:51,33.00
ORD,2018-02-14 09:51,37.00
ORD,2018-02-14 10:51,39.00
ORD,2018-02-14 11:51,41.00
ORD,2018-02-14 12:51,43.00
ORD,2018-02-14 13:51,43.00
ORD,2018-02-14 14:51,44.00
ORD,2018-02-14 15:22,43.00
ORD,2018-02-14 15:51,42.00
ORD,2018-02-14 16:51,41.00
ORD,2018-02-14 17:03,41.00
ORD,2018-02-14 17:51,40.00
ORD,2018-02-14 17:57,39.00
ORD,2018-02-14 18:08,39.00
ORD,2018-02-14 18:51,40.00
ORD,2018-02-14 19:46,39.20
ORD,2018-02-14 19:51,40.00
ORD,2018-02-14 20:29,40.00
ORD,2018-02-14 20:51,41.00
ORD,2018-02-14 21:10,41.00
ORD,2018-02-14 21:16,41.00
ORD,2018-02-14 21:28,40.00
ORD,2018-02-14 21:51,40.00
ORD,2018-02-14 22:01,40.00
ORD,2018-02-14 22:13,40.00
ORD,2018-02-14 22:39,39.00
ORD,2018-02-14 22:44,40.00
ORD,2018-02-14 22:51,39.00
ORD,2018-02-14 23:02,40.00
ORD,2018-02-14 23:11,40.00
ORD,2018-02-14 23:34,41.00
ORD,2018-02-14 23:51,41.00
ORD,2018-02-15 00:51,40.00
ORD,2018-02-15 01:01,40.00
ORD,2018-02-15 01:23,40.00
ORD,2018-02-15 01:31,40.00
ORD,2018-02-15 01:51,40.00
ORD,2018-02-15 02:39,39.00
ORD,2018-02-15 02:51,39.00
ORD,2018-02-15 03:28,38.00
ORD,2018-02-15 03:51,38.00
ORD,2018-02-15 04:51,38.00
ORD,2018-02-15 05:04,39.00
ORD,2018-02-15 05:20,39.00
ORD,2018-02-15 05:51,39.00
ORD,2018-02-15 06:01,39.00
ORD,2018-02-15 06:24,40.00
ORD,2018-02-15 06:51,39.00
ORD,2018-02-15 07:46,39.20
ORD,2018-02-15 07:51,39.00
ORD,2018-02-15 08:38,40.00
ORD,2018-02-15 08:46,41.00
ORD,2018-02-15 08:51,41.00
ORD,2018-02-15 09:05,41.00
